Year,publications_count,review_publications_count,Term,general_publication,norm_publications_count,norm_review_publications_count
2002,545,6,Synthetic Biology,146196,372.7872172,4.104079455
2003,536,9,Synthetic Biology,154765,346.3315349,5.81526831
2004,575,4,Synthetic Biology,160137,359.0675484,2.497861206
2005,692,8,Synthetic Biology,170885,404.9506978,4.681510958
2006,748,13,Synthetic Biology,180671,414.01221,7.195399372
2007,866,6,Synthetic Biology,188551,459.2921809,3.182162916
2008,892,11,Synthetic Biology,196269,454.4782925,5.604552935
2009,1054,4,Synthetic Biology,203017,519.1683455,1.970278351
2010,1191,15,Synthetic Biology,216728,549.5367465,6.921117714
2011,1419,12,Synthetic Biology,232342,610.7376195,5.164800165
2012,1817,22,Synthetic Biology,241762,751.5655893,9.099858539
2013,2063,21,Synthetic Biology,248897,828.8569167,8.437225037
2014,2887,26,Synthetic Biology,254553,1134.144952,10.21398294
2015,3471,32,Synthetic Biology,259568,1337.221846,12.32817605
2016,3931,43,Synthetic Biology,256486,1532.637259,16.7650476
2017,4171,34,Synthetic Biology,258814,1611.582063,13.13684731
2018,4423,40,Synthetic Biology,265322,1667.031004,15.07602084
2019,4749,56,Synthetic Biology,270751,1754.010142,20.68321077
2020,5439,55,Synthetic Biology,276851,1964.594674,19.86628186
2021,5959,70,Synthetic Biology,267283,2229.472133,26.18946959
2022,6091,65,Synthetic Biology,245193,2484.165535,26.50972907
1972,1,0,Vertical farming,48950,2.042900919,0
1976,1,0,Vertical farming,56882,1.758025386,0
1977,1,0,Vertical farming,57988,1.724494723,0
1978,2,0,Vertical farming,60713,3.294187406,0
1979,1,0,Vertical farming,64078,1.560598021,0
1980,2,0,Vertical farming,65542,3.051478441,0
1982,3,0,Vertical farming,71950,4.169562196,0
1983,1,0,Vertical farming,75288,1.328232919,0
1984,3,0,Vertical farming,78182,3.837200379,0
1986,4,0,Vertical farming,82999,4.819335173,0
1987,2,0,Vertical farming,86514,2.31176457,0
1988,3,0,Vertical farming,93174,3.219782343,0
1989,10,0,Vertical farming,100244,9.975659391,0
1990,7,0,Vertical farming,105519,6.633876363,0
1991,7,0,Vertical farming,105693,6.622955163,0
1992,6,0,Vertical farming,106730,5.621662138,0
1993,9,0,Vertical farming,108658,8.282869186,0
1994,9,0,Vertical farming,111832,8.047785965,0
1995,11,0,Vertical farming,115112,9.555910765,0
1996,11,0,Vertical farming,115939,9.487747867,0
1997,16,0,Vertical farming,117129,13.66015248,0
1998,15,1,Vertical farming,119923,12.50802598,0.833868399
1999,20,0,Vertical farming,122451,16.33306384,0
2000,19,0,Vertical farming,130806,14.52532758,0
2001,33,1,Vertical farming,138691,23.79390155,0.72102732
2002,34,0,Vertical farming,146196,23.25645024,0
2003,39,0,Vertical farming,154765,25.19949601,0
2004,40,0,Vertical farming,160137,24.97861206,0
2005,39,0,Vertical farming,170885,22.82236592,0
2006,44,0,Vertical farming,180671,24.35365941,0
2007,49,0,Vertical farming,188551,25.98766382,0
2008,66,1,Vertical farming,196269,33.62731761,0.509504812
2009,61,1,Vertical farming,203017,30.04674485,0.492569588
2010,67,1,Vertical farming,216728,30.91432579,0.461407848
2011,66,1,Vertical farming,232342,28.40640091,0.430400014
2012,84,1,Vertical farming,241762,34.74491442,0.413629934
2013,73,0,Vertical farming,248897,29.32940132,0
2014,112,0,Vertical farming,254553,43.99869575,0
2015,127,0,Vertical farming,259568,48.92744868,0
2016,138,0,Vertical farming,256486,53.80410627,0
2017,170,0,Vertical farming,258814,65.68423656,0
2018,196,0,Vertical farming,265322,73.87250209,0
2019,213,0,Vertical farming,270751,78.67006955,0
2020,255,1,Vertical farming,276851,92.10730682,0.361205125
2021,279,1,Vertical farming,267283,104.3837431,0.37413528
2022,348,2,Vertical farming,245193,141.929011,0.815683971
1951,1186,0,vaccine,2981,39785.30694,0
1952,1127,0,vaccine,6698,16825.91818,0
1953,1067,0,vaccine,8102,13169.58776,0
1954,1183,0,vaccine,8413,14061.57138,0
1955,1251,0,vaccine,9064,13801.85349,0
1956,1231,0,vaccine,9465,13005.81088,0
1957,1222,0,vaccine,10057,12150.74078,0
1958,1077,0,vaccine,9778,11014.5224,0
1959,1124,0,vaccine,10378,10830.6032,0
1960,1182,0,vaccine,11378,10388.46898,0
1961,1272,0,vaccine,12059,10548.13832,0
1962,1397,0,vaccine,8209,17017.90718,0
1963,1733,0,vaccine,6379,27167.2676,0
1964,2164,0,vaccine,15246,14193.88692,0
1965,1730,0,vaccine,20298,8523.007193,0
1966,1501,0,vaccine,27006,5558.024143,0
1967,1597,1,vaccine,32598,4899.073563,3.067672863
1968,1828,0,vaccine,36388,5023.634165,0
1969,1830,1,vaccine,39956,4580.038042,2.502753028
1970,1827,0,vaccine,42052,4344.620945,0
1971,1952,2,vaccine,45217,4316.960435,4.4231152
1972,1909,0,vaccine,48950,3899.897855,0
1973,1965,2,vaccine,52179,3765.882826,3.83295962
1974,1956,3,vaccine,55868,3501.109759,5.369800243
1975,2094,4,vaccine,56626,3697.947939,7.063892911
1976,2381,8,vaccine,56882,4185.858444,14.06420309
1977,2237,6,vaccine,57988,3857.694695,10.34696834
1978,2252,5,vaccine,60713,3709.25502,8.235468516
1979,2245,5,vaccine,64078,3503.542558,7.802990106
1980,2015,5,vaccine,65542,3074.36453,7.628696103
1981,1973,10,vaccine,67283,2932.390054,14.86259531
1982,2306,7,vaccine,71950,3205.003475,9.728978457
1983,2397,5,vaccine,75288,3183.774307,6.641164595
1984,2554,19,vaccine,78182,3266.736589,24.30226906
1985,2771,25,vaccine,80753,3431.451463,30.95860216
1986,2747,20,vaccine,82999,3309.67843,24.09667586
1987,2819,30,vaccine,86514,3258.432161,34.67646855
1988,3061,36,vaccine,93174,3285.25125,38.63738811
1989,3292,40,vaccine,100244,3283.987072,39.90263756
1990,3620,51,vaccine,105519,3430.661777,48.33252779
1991,3631,38,vaccine,105693,3435.421456,35.95318517
1992,3991,72,vaccine,106730,3739.342266,67.45994566
1993,4216,56,vaccine,108658,3880.064054,51.53785271
1994,4564,77,vaccine,111832,4081.121683,68.85327992
1995,4883,69,vaccine,115112,4241.955661,59.94162207
1996,5091,88,vaccine,115939,4391.102218,75.90198294
1997,5424,105,vaccine,117129,4630.791691,89.64475066
1998,5823,111,vaccine,119923,4855.615687,92.55939228
1999,6697,150,vaccine,122451,5469.126426,122.4979788
2000,7194,135,vaccine,130806,5499.747718,103.2062749
2001,7514,155,vaccine,138691,5417.79928,111.7592346
2002,7862,146,vaccine,146196,5377.712113,99.8659334
2003,8744,203,vaccine,154765,5649.856234,131.1666074
2004,9327,195,vaccine,160137,5824.387868,121.7707338
2005,10262,184,vaccine,170885,6005.208181,107.674752
2006,11340,189,vaccine,180671,6276.602222,104.610037
2007,11711,215,vaccine,188551,6211.051652,114.0275045
2008,12103,238,vaccine,196269,6166.536743,121.2621453
2009,13221,223,vaccine,203017,6512.26252,109.8430181
2010,14148,253,vaccine,216728,6527.998228,116.7361854
2011,15382,271,vaccine,232342,6620.413012,116.6384037
2012,15629,298,vaccine,241762,6464.622232,123.2617202
2013,16553,297,vaccine,248897,6650.542192,119.3264684
2014,17691,335,vaccine,254553,6949.829701,131.6032418
2015,18444,312,vaccine,259568,7105.652469,120.1997165
2016,18325,301,vaccine,256486,7144.639473,117.3553332
2017,18404,301,vaccine,258814,7110.898174,116.2997365
2018,18897,366,vaccine,265322,7122.289143,137.9455906
2019,19836,324,vaccine,270751,7326.28873,119.667148
2020,26725,450,vaccine,276851,9653.20696,162.5423062
2021,41514,561,vaccine,267283,15531.85201,209.889892
2022,47553,675,vaccine,245193,19394.10995,275.2933403
1986,2,0,Magnetic nanoparticles,82999,2.409667586,0
1988,1,0,Magnetic nanoparticles,93174,1.073260781,0
1989,3,0,Magnetic nanoparticles,100244,2.992697817,0
1990,7,0,Magnetic nanoparticles,105519,6.633876363,0
1991,17,0,Magnetic nanoparticles,105693,16.08431968,0
1992,13,0,Magnetic nanoparticles,106730,12.18026797,0
1993,27,0,Magnetic nanoparticles,108658,24.84860756,0
1994,44,0,Magnetic nanoparticles,111832,39.34473138,0
1995,31,0,Magnetic nanoparticles,115112,26.93029397,0
1996,35,0,Magnetic nanoparticles,115939,30.18828867,0
1997,33,0,Magnetic nanoparticles,117129,28.17406449,0
1998,51,0,Magnetic nanoparticles,119923,42.52728834,0
1999,67,0,Magnetic nanoparticles,122451,54.71576386,0
2000,80,0,Magnetic nanoparticles,130806,61.15927404,0
2001,102,0,Magnetic nanoparticles,138691,73.54478661,0
2002,149,2,Magnetic nanoparticles,146196,101.9179731,1.368026485
2003,179,1,Magnetic nanoparticles,154765,115.6592253,0.646140923
2004,372,3,Magnetic nanoparticles,160137,232.3010922,1.873395905
2005,421,0,Magnetic nanoparticles,170885,246.3645141,0
2006,642,0,Magnetic nanoparticles,180671,355.3420305,0
2007,799,4,Magnetic nanoparticles,188551,423.7580283,2.121441944
2008,1168,2,Magnetic nanoparticles,196269,595.1016207,1.019009625
2009,1369,5,Magnetic nanoparticles,203017,674.3277657,2.462847939
2010,1727,6,Magnetic nanoparticles,216728,796.8513528,2.768447086
2011,2020,9,Magnetic nanoparticles,232342,869.4080278,3.873600124
2012,2201,5,Magnetic nanoparticles,241762,910.3994838,2.068149668
2013,2693,8,Magnetic nanoparticles,248897,1081.973668,3.214180966
2014,2692,10,Magnetic nanoparticles,254553,1057.54008,3.928454978
2015,2923,14,Magnetic nanoparticles,259568,1126.101831,5.39357702
2016,2892,5,Magnetic nanoparticles,256486,1127.546923,1.94942414
2017,2944,12,Magnetic nanoparticles,258814,1137.496426,4.636534345
2018,3222,14,Magnetic nanoparticles,265322,1214.373478,5.276607292
2019,3524,12,Magnetic nanoparticles,270751,1301.564907,4.432116594
2020,3802,23,Magnetic nanoparticles,276851,1373.301884,8.30771787
2021,3650,19,Magnetic nanoparticles,267283,1365.593771,7.108570317
2022,3388,23,Magnetic nanoparticles,245193,1381.768648,9.380365671
1951,6,0,Cingulate cortex,2981,201.27474,0
1953,5,0,Cingulate cortex,8102,61.71315725,0
1954,5,0,Cingulate cortex,8413,59.43183169,0
1955,3,0,Cingulate cortex,9064,33.09796999,0
1958,2,0,Cingulate cortex,9778,20.45408059,0
1959,2,0,Cingulate cortex,10378,19.27153594,0
1960,4,0,Cingulate cortex,11378,35.15556337,0
1961,5,0,Cingulate cortex,12059,41.46280786,0
1962,4,0,Cingulate cortex,8209,48.72700694,0
1963,4,0,Cingulate cortex,6379,62.70575325,0
1964,16,0,Cingulate cortex,15246,104.9455595,0
1965,12,0,Cingulate cortex,20298,59.11912504,0
1966,10,0,Cingulate cortex,27006,37.02880841,0
1967,20,0,Cingulate cortex,32598,61.35345727,0
1968,19,0,Cingulate cortex,36388,52.21501594,0
1969,32,0,Cingulate cortex,39956,80.08809691,0
1970,21,0,Cingulate cortex,42052,49.93817179,0
1971,17,0,Cingulate cortex,45217,37.5964792,0
1972,29,0,Cingulate cortex,48950,59.24412666,0
1973,48,0,Cingulate cortex,52179,91.99103087,0
1974,38,0,Cingulate cortex,55868,68.01746975,0
1975,35,0,Cingulate cortex,56626,61.80906297,0
1976,44,0,Cingulate cortex,56882,77.35311698,0
1977,43,0,Cingulate cortex,57988,74.15327309,0
1978,38,0,Cingulate cortex,60713,62.58956072,0
1979,39,0,Cingulate cortex,64078,60.86332283,0
1980,42,0,Cingulate cortex,65542,64.08104727,0
1981,54,1,Cingulate cortex,67283,80.25801465,1.486259531
1982,67,0,Cingulate cortex,71950,93.12022238,0
1983,71,0,Cingulate cortex,75288,94.30453724,0
1984,80,0,Cingulate cortex,78182,102.3253434,0
1985,90,1,Cingulate cortex,80753,111.4509678,1.238344086
1986,78,0,Cingulate cortex,82999,93.97703587,0
1987,93,0,Cingulate cortex,86514,107.4970525,0
1988,88,0,Cingulate cortex,93174,94.44694872,0
1989,98,0,Cingulate cortex,100244,97.76146203,0
1990,109,0,Cingulate cortex,105519,103.2989319,0
1991,129,0,Cingulate cortex,105693,122.0516023,0
1992,125,0,Cingulate cortex,106730,117.1179612,0
1993,143,1,Cingulate cortex,108658,131.6055882,0.920318798
1994,188,0,Cingulate cortex,111832,168.1093068,0
1995,219,0,Cingulate cortex,115112,190.2494961,0
1996,237,1,Cingulate cortex,115939,204.4178404,0.862522533
1997,282,0,Cingulate cortex,117129,240.7601875,0
1998,280,1,Cingulate cortex,119923,233.4831517,0.833868399
1999,332,2,Cingulate cortex,122451,271.1288597,1.633306384
2000,380,1,Cingulate cortex,130806,290.5065517,0.764490925
2001,442,0,Cingulate cortex,138691,318.6940753,0
2002,438,2,Cingulate cortex,146196,299.5978002,1.368026485
2003,532,3,Cingulate cortex,154765,343.7469712,1.93842277
2004,673,4,Cingulate cortex,160137,420.265148,2.497861206
2005,805,3,Cingulate cortex,170885,471.0770401,1.755566609
2006,857,2,Cingulate cortex,180671,474.3428663,1.106984519
2007,1002,2,Cingulate cortex,188551,531.421207,1.060720972
2008,1106,4,Cingulate cortex,196269,563.5123224,2.038019249
2009,1211,5,Cingulate cortex,203017,596.5017708,2.462847939
2010,1270,4,Cingulate cortex,216728,585.9879665,1.84563139
2011,1495,3,Cingulate cortex,232342,643.4480206,1.291200041
2012,1614,3,Cingulate cortex,241762,667.5987128,1.240889801
2013,1868,4,Cingulate cortex,248897,750.5112557,1.607090483
2014,1915,6,Cingulate cortex,254553,752.2991283,2.357072987
2015,1930,6,Cingulate cortex,259568,743.5431178,2.311533009
2016,1811,2,Cingulate cortex,256486,706.0814235,0.779769656
2017,1937,5,Cingulate cortex,258814,748.4139189,1.93188931
2018,1885,10,Cingulate cortex,265322,710.4574819,3.769005209
2019,1936,10,Cingulate cortex,270751,715.0481439,3.693430495
2020,1925,5,Cingulate cortex,276851,695.3198652,1.806025624
2021,1949,9,Cingulate cortex,267283,729.1896604,3.367217519
2022,1800,7,Cingulate cortex,245193,734.1155743,2.8548939
1972,1,0,Brodmann area,48950,2.042900919,0
1974,1,0,Brodmann area,55868,1.789933414,0
1975,2,0,Brodmann area,56626,3.531946456,0
1976,2,0,Brodmann area,56882,3.516050772,0
1977,2,0,Brodmann area,57988,3.448989446,0
1978,3,0,Brodmann area,60713,4.941281109,0
1979,6,0,Brodmann area,64078,9.363588127,0
1980,2,0,Brodmann area,65542,3.051478441,0
1981,4,0,Brodmann area,67283,5.945038123,0
1982,7,0,Brodmann area,71950,9.728978457,0
1983,3,0,Brodmann area,75288,3.984698757,0
1984,10,0,Brodmann area,78182,12.79066793,0
1985,11,0,Brodmann area,80753,13.62178495,0
1986,9,1,Brodmann area,82999,10.84350414,1.204833793
1987,18,0,Brodmann area,86514,20.80588113,0
1988,9,0,Brodmann area,93174,9.659347028,0
1989,13,0,Brodmann area,100244,12.96835721,0
1990,10,0,Brodmann area,105519,9.476966234,0
1991,15,0,Brodmann area,105693,14.19204678,0
1992,13,0,Brodmann area,106730,12.18026797,0
1993,23,0,Brodmann area,108658,21.16733236,0
1994,24,0,Brodmann area,111832,21.46076257,0
1995,24,0,Brodmann area,115112,20.84925985,0
1996,45,0,Brodmann area,115939,38.813514,0
1997,37,0,Brodmann area,117129,31.58910261,0
1998,53,0,Brodmann area,119923,44.19502514,0
1999,52,0,Brodmann area,122451,42.46596598,0
2000,52,0,Brodmann area,130806,39.75352813,0
2001,61,0,Brodmann area,138691,43.9826665,0
2002,60,1,Brodmann area,146196,41.04079455,0.684013242
2003,83,0,Brodmann area,154765,53.62969664,0
2004,68,0,Brodmann area,160137,42.46364051,0
2005,107,0,Brodmann area,170885,62.61520906,0
2006,104,0,Brodmann area,180671,57.56319498,0
2007,100,0,Brodmann area,188551,53.0360486,0
2008,116,0,Brodmann area,196269,59.10255822,0
2009,126,0,Brodmann area,203017,62.06376806,0
2010,99,0,Brodmann area,216728,45.67937691,0
2011,133,0,Brodmann area,232342,57.24320183,0
2012,118,0,Brodmann area,241762,48.80833216,0
2013,127,0,Brodmann area,248897,51.02512284,0
2014,151,1,Brodmann area,254553,59.31967017,0.392845498
2015,120,1,Brodmann area,259568,46.23066017,0.385255501
2016,115,0,Brodmann area,256486,44.83675522,0
2017,106,0,Brodmann area,258814,40.95605338,0
2018,128,1,Brodmann area,265322,48.24326667,0.376900521
2019,101,0,Brodmann area,270751,37.303648,0
2020,100,1,Brodmann area,276851,36.12051248,0.361205125
2021,107,0,Brodmann area,267283,40.03247494,0
2022,118,0,Brodmann area,245193,48.12535431,0
1965,3,0,junk dna,20298,14.77978126,0
1972,1,0,junk dna,48950,2.042900919,0
1973,1,0,junk dna,52179,1.91647981,0
1974,5,0,junk dna,55868,8.949667072,0
1975,52,0,junk dna,56626,91.83060785,0
1976,60,0,junk dna,56882,105.4815232,0
1977,62,0,junk dna,57988,106.9186728,0
1978,71,0,junk dna,60713,116.9436529,0
1979,61,0,junk dna,64078,95.19647929,0
1980,70,0,junk dna,65542,106.8017454,0
1981,70,0,junk dna,67283,104.0381671,0
1982,78,0,junk dna,71950,108.4086171,0
1983,72,0,junk dna,75288,95.63277016,0
1984,83,0,junk dna,78182,106.1625438,0
1985,104,0,junk dna,80753,128.787785,0
1986,188,0,junk dna,82999,226.5087531,0
1987,390,0,junk dna,86514,450.7940911,0
1988,459,0,junk dna,93174,492.6266984,0
1989,656,0,junk dna,100244,654.4032561,0
1990,784,1,junk dna,105519,742.9941527,0.947696623
1991,922,2,junk dna,105693,872.3378086,1.892272904
1992,1097,3,junk dna,106730,1027.827228,2.810831069
1993,1329,5,junk dna,108658,1223.103683,4.601593992
1994,1556,4,junk dna,111832,1391.372773,3.576793762
1995,1704,6,junk dna,115112,1480.297449,5.212314963
1996,1582,3,junk dna,115939,1364.510648,2.5875676
1997,1522,8,junk dna,117129,1299.422005,6.830076241
1998,1783,7,junk dna,119923,1486.787355,5.837078792
1999,2255,9,junk dna,122451,1841.552948,7.349878727
2000,2698,8,junk dna,130806,2062.596517,6.115927404
2001,2825,16,junk dna,138691,2036.902178,11.53643712
2002,2735,10,junk dna,146196,1870.776218,6.840132425
2003,2684,9,junk dna,154765,1734.242238,5.81526831
2004,2904,5,junk dna,160137,1813.447236,3.122326508
2005,3059,13,junk dna,170885,1790.092752,7.607455306
2006,3157,13,junk dna,180671,1747.375063,7.195399372
2007,3192,15,junk dna,188551,1692.910671,7.95540729
2008,3293,13,junk dna,196269,1677.799347,6.62356256
2009,3328,9,junk dna,203017,1639.271588,4.43312629
2010,3418,14,junk dna,216728,1577.092023,6.459709867
2011,3550,13,junk dna,232342,1527.920049,5.595200179
2012,3904,11,junk dna,241762,1614.811261,4.549929269
2013,3906,14,junk dna,248897,1569.323857,5.624816691
2014,3929,16,junk dna,254553,1543.489961,6.285527965
2015,3742,15,junk dna,259568,1441.626086,5.778832522
2016,3527,16,junk dna,256486,1375.123788,6.238157248
2017,3315,10,junk dna,258814,1280.842613,3.863778621
2018,3256,14,junk dna,265322,1227.188096,5.276607292
2019,2980,14,junk dna,270751,1100.642288,5.170802693
2020,2404,9,junk dna,276851,868.33712,3.250846123
2021,2070,13,junk dna,267283,774.4600293,4.863758638
2022,1658,16,junk dna,245193,676.2020123,6.525471771
1953,3,0,Nantenna,8102,37.02789435,0
1958,3,0,Nantenna,9778,30.68112088,0
1959,3,0,Nantenna,10378,28.90730391,0
1962,4,0,Nantenna,8209,48.72700694,0
1963,3,0,Nantenna,6379,47.02931494,0
1964,4,0,Nantenna,15246,26.23638987,0
1966,3,0,Nantenna,27006,11.10864252,0
1967,12,0,Nantenna,32598,36.81207436,0
1968,8,0,Nantenna,36388,21.98526987,0
1969,14,0,Nantenna,39956,35.0385424,0
1970,11,0,Nantenna,42052,26.15808998,0
1971,17,0,Nantenna,45217,37.5964792,0
